"status","coordinate_basis","floor","equipment_category","label","drawing_x","drawing_y","confidence","location_count","evidence_row_count","evidence_drawing_count","source_count","source_drawing_count","source_drawings","source_paths","entity_types","layers","block_names","texts","handles","floor_bbox_ids","nearby_name","display_label","nearby_name_distance","nearby_name_layer","nearby_name_handle"
"confirmed","XR-PLAN","1F","BATT","BATT","307175.5822369358","-288108.3934918292","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8D0E63","detail1_right","C1-1","BATT / C1-1","1402.5","------00 Switch Gear_Number","8D0B8A"
"confirmed","XR-PLAN","1F","BATT","BATT","159479.1519682144","-241303.379756492","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B7963","detail1_left | full","OM-1","BATT / OM-1","1391.0","------00 Switch Gear_Number","8C856F"
"confirmed","XR-PLAN","1F","BATT","BATT","157600.2445297652","-241303.3797564882","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B7957","detail1_left | full","CRB-1-3","BATT / CRB-1-3","1454.5","------00 Switch Gear_Number","8C8569"
"confirmed","XR-PLAN","1F","BATT","BATT","159479.1519682333","-237653.379756492","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B795D","detail1_left | full","OF-1","BATT / OF-1","1400.4","------00 Switch Gear_Number","8C856C"
"confirmed","XR-PLAN","1F","BATT","BATT","157600.2445297652","-237653.3797564881","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B7951","detail1_left | full","CRB-1-2","BATT / CRB-1-2","1454.5","------00 Switch Gear_Number","8C8566"
"confirmed","XR-PLAN","1F","BATT","BATT","157600.2445297652","-234003.3797564881","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B794B","detail1_left | full","CRB-1-1","BATT / CRB-1-1","1454.5","------00 Switch Gear_Number","8C8563"
"confirmed","XR-PLAN","1F","BATT","BATT","132479.1535492254","-224203.3765441608","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B77FD","detail1_left | full","C1-5","BATT / C1-5","1374.4","------00 Switch Gear_Number","8D08BB"
"confirmed","XR-PLAN","1F","BATT","BATT","132479.1535492254","-220553.3765441608","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B77F7","detail1_left | full","C1-3","BATT / C1-3","1402.5","------00 Switch Gear_Number","8C8594"
"confirmed","XR-PLAN","1F","BATT","BATT","130600.2461108324","-220553.3765441607","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B77EB","detail1_left | full","CR-1-3","BATT / CR-1-3","1487.7","------00 Switch Gear_Number","8C85B5"
"confirmed","XR-PLAN","1F","BATT","BATT","132479.1535492254","-216903.3765441608","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B77F1","detail1_left | full","C1-2","BATT / C1-2","1402.5","------00 Switch Gear_Number","8C8591"
"confirmed","XR-PLAN","1F","BATT","BATT","130600.2461108342","-216903.3765441607","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B77E5","detail1_left | full","CR-1-2","BATT / CR-1-2","1487.7","------00 Switch Gear_Number","8C85A8"
"confirmed","XR-PLAN","1F","BATT","BATT","132479.1535492254","-213253.3765441608","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B75B9","detail1_left | full","C1-1","BATT / C1-1","1402.5","------00 Switch Gear_Number","8C858E"
"confirmed","XR-PLAN","1F","BATT","BATT","130600.2461108359","-213253.3765441607","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","-----99 EPMS DEVICE","","BATT","8B75BD","detail1_left | full","CR-1-1","BATT / CR-1-1","1487.7","------00 Switch Gear_Number","8C859E"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","332624.9998519846","-316714.7867584171","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B59 | 8D0DA5","detail1_right","CRB-1-3","Battery Rack #1 / CRB-1-3","823.7","------00 Switch Gear_Number","8D0B65"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","332625.0004944668","-316714.7867584171","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0BEE","detail1_right","CRB-1-3","Battery Rack #1 / CRB-1-3","823.7","------00 Switch Gear_Number","8D0B65"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","334274.9998519847","-316714.7867584171","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B3D | 8D0D89","detail1_right","OM-1","Battery Rack #1 / OM-1","920.2","------00 Switch Gear_Number","8D0B6B"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","334275.0004944669","-316714.7867584171","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0BD2","detail1_right","OM-1","Battery Rack #1 / OM-1","920.2","------00 Switch Gear_Number","8D0B6B"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","332624.9998519846","-313064.7867584171","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B44 | 8D0D90","detail1_right","CRB-1-2","Battery Rack #1 / CRB-1-2","823.7","------00 Switch Gear_Number","8D0B62"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","332625.0004944668","-313064.7867584171","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0BD9","detail1_right","CRB-1-2","Battery Rack #1 / CRB-1-2","823.7","------00 Switch Gear_Number","8D0B62"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","334274.9998519847","-313064.7867584171","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B4B | 8D0D97","detail1_right","OF-1","Battery Rack #1 / OF-1","932.7","------00 Switch Gear_Number","8D0B68"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","334275.0004944669","-313064.7867584171","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0BE0","detail1_right","OF-1","Battery Rack #1 / OF-1","932.7","------00 Switch Gear_Number","8D0B68"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","332624.9998519846","-309414.7867584171","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B52 | 8D0D9E","detail1_right","CRB-1-1","Battery Rack #1 / CRB-1-1","823.7","------00 Switch Gear_Number","8D0B5F"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","332625.0004944668","-309414.7867584171","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0BE7","detail1_right","CRB-1-1","Battery Rack #1 / CRB-1-1","823.7","------00 Switch Gear_Number","8D0B5F"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9905634114","-299614.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D1D74","detail1_right","C1-5","Battery Rack #1 / C1-5","913.2","------00 Switch Gear_Number","8D1D82"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9912058936","-299614.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D1D7D","detail1_right","C1-5","Battery Rack #1 / C1-5","913.2","------00 Switch Gear_Number","8D1D82"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9905634114","-299614.7835460883","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0BA8 | 8D0DF4","detail1_right","C1-4","Battery Rack #1 / C1-4","913.2","------00 Switch Gear_Number","8D0BAE"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9912058936","-299614.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C7F","detail1_right","C1-4","Battery Rack #1 / C1-4","913.2","------00 Switch Gear_Number","8D0BAE"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9905634118","-295964.7835460883","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B9E | 8D0DEA","detail1_right","CR-1-3","Battery Rack #1 / CR-1-3","840.7","------00 Switch Gear_Number","8D0BB1"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9912058936","-295964.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C77","detail1_right","CR-1-3","Battery Rack #1 / CR-1-3","840.7","------00 Switch Gear_Number","8D0BB1"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9905634114","-295964.7835460883","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B84 | 8D0DD0","detail1_right","C1-3","Battery Rack #1 / C1-3","913.2","------00 Switch Gear_Number","8D0B90"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9912058936","-295964.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C65","detail1_right","C1-3","Battery Rack #1 / C1-3","913.2","------00 Switch Gear_Number","8D0B90"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9905634118","-292314.7835460883","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B94 | 8D0DE0","detail1_right","CR-1-2","Battery Rack #1 / CR-1-2","840.7","------00 Switch Gear_Number","8D0BA4"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9912058936","-292314.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C6F","detail1_right","CR-1-2","Battery Rack #1 / CR-1-2","840.7","------00 Switch Gear_Number","8D0BA4"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9905634114","-292314.7835460883","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B76 | 8D0DC2","detail1_right","C1-2","Battery Rack #1 / C1-2","913.2","------00 Switch Gear_Number","8D0B8D"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9912058936","-292314.7835460883","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C57","detail1_right","C1-2","Battery Rack #1 / C1-2","913.2","------00 Switch Gear_Number","8D0B8D"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9905634118","-288664.7835460884","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B6F | 8D0DBB","detail1_right","CR-1-1","Battery Rack #1 / CR-1-1","840.7","------00 Switch Gear_Number","8D0B9A"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","305652.9912058936","-288664.7835460884","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C50","detail1_right","CR-1-1","Battery Rack #1 / CR-1-1","840.7","------00 Switch Gear_Number","8D0B9A"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9905634114","-288664.7835460884","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0B7D | 8D0DC9","detail1_right","C1-1","Battery Rack #1 / C1-1","913.2","------00 Switch Gear_Number","8D0B8A"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","307302.9912058936","-288664.7835460884","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8D0C5E","detail1_right","C1-1","Battery Rack #1 / C1-1","913.2","------00 Switch Gear_Number","8D0B8A"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","157928.5711642779","-241859.7698107588","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8B2253 | 8C855D","detail1_left | full","CRB-1-3","Battery Rack #1 / CRB-1-3","823.7","------00 Switch Gear_Number","8C8569"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","157928.5718067601","-241859.7698107588","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8C85F2","detail1_left | full","CRB-1-3","Battery Rack #1 / CRB-1-3","823.7","------00 Switch Gear_Number","8C8569"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","159578.5711642779","-241859.7698107588","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8B2237 | 8C8541","detail1_left | full","OM-1","Battery Rack #1 / OM-1","920.2","------00 Switch Gear_Number","8C856F"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","159578.5718067601","-241859.7698107588","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8C85D6","detail1_left | full","OM-1","Battery Rack #1 / OM-1","920.2","------00 Switch Gear_Number","8C856F"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","157928.5711642779","-238209.7698107588","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8B223E | 8C8548","detail1_left | full","CRB-1-2","Battery Rack #1 / CRB-1-2","823.7","------00 Switch Gear_Number","8C8566"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","157928.5718067601","-238209.7698107588","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8C85DD","detail1_left | full","CRB-1-2","Battery Rack #1 / CRB-1-2","823.7","------00 Switch Gear_Number","8C8566"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","159578.5711642779","-238209.7698107588","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8B2245 | 8C854F","detail1_left | full","OF-1","Battery Rack #1 / OF-1","932.7","------00 Switch Gear_Number","8C856C"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","159578.5718067601","-238209.7698107588","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8C85E4","detail1_left | full","OF-1","Battery Rack #1 / OF-1","932.7","------00 Switch Gear_Number","8C856C"
"confirmed","XR-PLAN","1F","BATTERY RACK","Battery Rack #1","157928.5711642779","-234559.7698107588","0.82","1","2","2","1","2","E-C14_전기실 장비배치도.dxf | E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf | v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear","","Battery Rack #1","8B224C | 8C8556","detail1_left | full","CRB-1-1","Battery Rack #1 / CRB-1-1","823.7","------00 Switch Gear_Number","8C8563"
